X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
525456.319899999,437856.6227,2373066,2025/03/10 00:00:00+00,08:42:00,EDT,0.1,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250310-046
523272.835999999,419812.5906,2373067,2025/03/10 00:00:00+00,07:59:00,EDT,0.3,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250310-047
514744.077199999,451047.6415,2373068,2025/03/10 00:00:00+00,09:30:00,EDT,0.1,Oasis Beach,28.0604,-82.8303,Karenia brevis,0,HABW250310-048
519509.454599999,420375.2999,2373069,2025/03/10 00:00:00+00,11:45:00,EDT,0.1,Johns Pass Park,27.783806,-82.784806,Karenia brevis,0,HABW250310-049
524157.371399999,410158.3975,2373070,2025/03/10 00:00:00+00,13:07:00,EDT,0.1,Pass-a-Grille Beach,27.691389,-82.738611,Karenia brevis,0,HABW250310-050
512988.013700001,433284.9434,2373071,2025/03/10 00:00:00+00,11:11:00,EDT,0.1,Indian Rocks Beach,27.900611,-82.849889,Karenia brevis,0,HABW250310-051
519484.483199999,423637.6083,2373072,2025/03/07 00:00:00+00,14:04:00,EST,0.2,"Bay Pines Terrace; NE of (Hurricane Hole)",27.813183,-82.784733,Karenia brevis,0,HABW250310-052
519336.009100001,423238.224,2373073,2025/03/07 00:00:00+00,13:58:00,EST,0.2,"Bay Pines Terrace; E of (Boca Ciega Bay)",27.8096,-82.786283,Karenia brevis,0,HABW250310-053
586640.9474,300899.6016,2373074,2025/03/10 00:00:00+00,07:52:00,EDT,0.2,"Jug Creek Point; E of (Matlacha Pass)",26.7003,-82.1208,Karenia brevis,0,HABW250311-001
591698.497299999,293763.2234,2373075,2025/03/10 00:00:00+00,07:33:00,EDT,0.2,"Matlacha Pass Bridge; NW of",26.63532,-82.07101,Karenia brevis,0,HABW250311-002
592206.2621,293138.3371,2373076,2025/03/10 00:00:00+00,07:30:00,EDT,0.2,"Matlacha Pass Bridge; S of",26.62962,-82.066,Karenia brevis,0,HABW250311-003
615674.815000001,257468.9957,2373077,2025/03/10 00:00:00+00,08:25:00,EDT,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,0,HABW250311-004
617013.643100001,251824.5491,2373078,2025/03/10 00:00:00+00,08:59:00,EDT,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,0,HABW250311-005
617789.910500001,246682.1484,2373079,2025/03/10 00:00:00+00,09:41:00,EDT,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW250311-006
618956.794,238300.1817,2373080,2025/03/10 00:00:00+00,10:16:00,EDT,0.5,Naples Pier,26.1316,-81.8067,Karenia brevis,0,HABW250311-007
627122.086100001,214041.354,2373081,2025/03/10 00:00:00+00,08:40:00,EDT,0.5,South Marco Beach,25.9117,-81.7294,Karenia brevis,0,HABW250311-008
580699.911499999,276674.5959,2373082,2025/03/10 00:00:00+00,07:10:00,EDT,0.5,Turner Beach,26.4829,-82.1842,Karenia brevis,0,HABW250311-009
583357.0973,274027.4721,2373083,2025/03/10 00:00:00+00,07:30:00,EDT,0.5,Bowmans Beach,26.4587,-82.1579,Karenia brevis,0,HABW250311-010
602210.598999999,274756.5784,2373084,2025/03/10 00:00:00+00,08:50:00,EDT,0.5,Bowditch Point Park Beach,26.4626,-81.9684,Karenia brevis,0,HABW250311-011
613199.785,263363.7233,2373085,2025/03/10 00:00:00+00,09:50:00,EDT,0.5,Little Hickory Island Beach Park,26.3583,-81.86,Karenia brevis,0,HABW250311-012
786400.315699998,195735.0879,2373086,2025/03/10 00:00:00+00,09:15:00,EDT,0.5,"Crandon Park; E of",25.7111,-80.1436,Karenia brevis,0,HABW250311-014
782096.651900001,202616.5802,2373087,2025/03/10 00:00:00+00,08:45:00,EDT,0.5,"Bayfront Park; E of (Biscayne Bay)",25.7743,-80.1844,Karenia brevis,0,HABW250311-015
788597.797800001,209369.0859,2373088,2025/03/10 00:00:00+00,09:40:00,EDT,0.5,"53rd Street Park; NE of",25.8333,-80.1174,Karenia brevis,0,HABW250311-016
788185.4155,223732.8207,2373089,2025/03/10 00:00:00+00,10:02:00,EDT,0.5,"Loggia Beach Park; SE of",25.9628,-80.117,Karenia brevis,0,HABW250311-017
583714.293499999,315533.5822,2373090,2025/03/07 00:00:00+00,10:33:00,EST,1.2,"Sister Ponds Creek; E of (Charlotte Harbor)",26.8325,-82.14805,Karenia brevis,0,HABW250311-018
591608.483800001,312268.1528,2373091,2025/03/07 00:00:00+00,10:55:00,EST,1.6,"Key Point; NW of (Charlotte Harbor)",26.802,-82.069,Karenia brevis,0,HABW250311-019
788981.493900001,332869.6486,2373092,2025/03/10 00:00:00+00,09:30:00,EDT,0.5,Jupiter Inlet (Loxahatchee River),26.9453,-80.0743,Karenia brevis,0,HABW250311-020
233762.8244,687881.037,2373093,2025/03/10 00:00:00+00,10:16:00,CDT,0.5,Carl Gray Park (North Bay),30.1877,-85.7284,Karenia brevis,0,HABW250311-021
235943.4672,689060.6323,2373094,2025/03/10 00:00:00+00,10:26:00,CDT,0.5,Shoreline Circle Boat Ramp (Pretty Bayou),30.1986,-85.7059,Karenia brevis,0,HABW250311-022
239968.649,683710.6289,2373095,2025/03/10 00:00:00+00,10:44:00,CDT,0.5,Panama City Marina Boat Ramp (St. Andrew Bay),30.1509,-85.6633,Karenia brevis,0,HABW250311-023
634529.808200002,216432.7487,2373096,2025/03/08 00:00:00+00,09:00:00,EST,0.1,"San Marco Road; dock S of (Goodland Bay)",25.931998,-81.654906,Karenia brevis,0,HABW250311-024
644611.235199999,215052.8345,2373097,2025/03/08 00:00:00+00,12:21:00,EST,0.1,Pumpkin Bay,25.9178,-81.5544,Karenia brevis,0,HABW250311-025
540436.090500001,370379.8928,2373098,2025/03/11 00:00:00+00,13:05:00,EDT,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW250311-026
540287.1928,370616.9314,2373099,2025/03/11 00:00:00+00,13:15:00,EDT,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,0,HABW250311-027
535352.3517,420596.6409,2373100,2025/03/12 00:00:00+00,07:18:00,EST,0.5,North Shore Park Beach (Middle Tampa Bay),27.7843,-82.6237,Karenia brevis,0,HABW250312-001
535039.819899999,419515.8815,2373101,2025/03/12 00:00:00+00,07:01:00,EST,0.5,Spa Beach (Middle Tampa Bay),27.7746,-82.627,Karenia brevis,0,HABW250312-002
534772.653099999,417002.9767,2373102,2025/03/12 00:00:00+00,07:55:00,EST,0.5,Lassing Park (Middle Tampa Bay),27.752,-82.63,Karenia brevis,0,HABW250312-003
529619.031800002,412249.0657,2373103,2025/03/12 00:00:00+00,08:24:00,EST,0.5,Maximo Park (Lower Tampa Bay),27.7097,-82.6829,Karenia brevis,0,HABW250312-004
81601.9519000016,707323.0084,2373104,2025/03/11 00:00:00+00,11:19:00,CDT,0.3,"Sand Island; NE of (Pensacola Bay)",30.3348,-87.3153,Karenia brevis,0,HABW250312-005
72085.1438999996,704361.8089,2373105,2025/03/11 00:00:00+00,10:59:00,CDT,0.3,"Johnson Beach; N of (Big Lagoon)",30.30579,-87.41349,Karenia brevis,0,HABW250312-006
476821.823600002,581933.321,2373106,2025/03/11 00:00:00+00,12:13:00,EDT,0.1,"Suwannee River; 4 mi SW of",29.24167,-83.2083,Karenia brevis,0,HABW250312-007
463759.052299999,604067.8635,2373107,2025/03/11 00:00:00+00,11:31:00,EDT,0.1,"Butler-Douglas Memorial Park; 2.9 mi W of",29.4417,-83.3417,Karenia brevis,0,HABW250312-008
452373.642000001,624364.6252,2373108,2025/03/11 00:00:00+00,10:48:00,EDT,0.1,"Pine Log Island; 3.3 mi SW of",29.625,-83.45833,Karenia brevis,0,HABW250312-009
434365.650699999,643617.1181,2373109,2025/03/11 00:00:00+00,10:17:00,EDT,0.1,"Dark Island; 3.4 mi W of",29.799,-83.644,Karenia brevis,0,HABW250312-010
294717.570999999,626155.9414,2373110,2025/03/11 00:00:00+00,09:47:00,EDT,0.5,"West Pass; NE of (Apalachicola Bay)",29.637983,-85.089017,Karenia brevis,0,HABW250312-011
297718.875399999,630202.812,2373111,2025/03/11 00:00:00+00,10:09:00,EDT,1,"St. Vincent Point; E of (Apalachicola Bay)",29.674667,-85.058333,Karenia brevis,0,HABW250312-012
303928.216699999,629375.7171,2373112,2025/03/11 00:00:00+00,10:25:00,EDT,0.5,Mid-Apalachicola Bay,29.667683,-84.994017,Karenia brevis,0,HABW250312-013
308701.640299998,636345.849,2373113,2025/03/11 00:00:00+00,07:55:00,EDT,0.5,"Long Point; S of (East Bay)",29.7308,-84.945183,Karenia brevis,0,HABW250312-014
308454.156300001,622567.3015,2373114,2025/03/11 00:00:00+00,09:07:00,EDT,0.5,"Sikes Cut; SE of",29.606683,-84.94665,Karenia brevis,0,HABW250312-015
314957.378400002,633116.7837,2373115,2025/03/11 00:00:00+00,08:09:00,EDT,1,"Old St. George Island Causeway; E of (St. George Sound)",29.702133,-84.880183,Karenia brevis,0,HABW250312-016
740298.106800001,450402.4366,2373116,2025/03/11 00:00:00+00,07:30:00,EDT,0.5,"Ballyshannon Street; E of",28.0164,-80.532,Karenia brevis,0,HABW250312-017
540436.090500001,370379.8928,2373117,2025/02/10 00:00:00+00,14:50:00,EST,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW250210-045
540287.1928,370616.9314,2373118,2025/02/10 00:00:00+00,15:00:00,EST,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,500,HABW250210-046
514634.8565,441861.8973,2373119,2025/02/10 00:00:00+00,12:23:00,EST,0.5,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,333,HABW250210-047
516101.876400001,423484.4676,2373120,2025/02/10 00:00:00+00,14:00:00,EST,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW250210-048
524197.909400001,401486.5799,2373121,2025/02/10 00:00:00+00,15:30:00,EST,0.5,"Mullet Key; Gulf Pier",27.6133,-82.7391,Karenia brevis,667,HABW250210-049
525456.319899999,437856.6227,2373122,2025/02/10 00:00:00+00,10:39:00,EST,0.5,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250210-050
523272.835999999,419812.5906,2373123,2025/02/10 00:00:00+00,09:03:00,EST,0.5,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250210-051
514744.077199999,451047.6415,2373124,2025/02/10 00:00:00+00,11:32:00,EST,0.5,Oasis Beach,28.0604,-82.8303,Karenia brevis,0,HABW250210-052
519509.454599999,420375.2999,2373125,2025/02/10 00:00:00+00,14:21:00,EST,0.5,Johns Pass Park,27.783806,-82.784806,Karenia brevis,0,HABW250210-053
524157.371399999,410158.3975,2373126,2025/02/10 00:00:00+00,14:54:00,EST,0.5,Pass-a-Grille Beach,27.691389,-82.738611,Karenia brevis,0,HABW250210-054
512938.7883,432674.1038,2373127,2025/02/10 00:00:00+00,13:05:00,EST,0.5,Indian Rocks Beach,27.895115,-82.850448,Karenia brevis,0,HABW250210-055
521147.829700001,423513.1821,2373128,2025/02/10 00:00:00+00,09:40:00,EST,0.5,Bay Pines Boat Ramp (Long Bayou),27.811914,-82.767829,Karenia brevis,0,HABW250210-056
522419.412999999,399743.514,2373129,2025/02/10 00:00:00+00,16:09:00,EST,0.5,"Egmont Key; E of (Egmont Channel)",27.597767,-82.757333,Karenia brevis,2333,HABW250211-001
522419.412999999,399743.514,2373130,2025/02/10 00:00:00+00,16:11:00,EST,3.5,"Egmont Key; E of (Egmont Channel)",27.597767,-82.757333,Karenia brevis,3333,HABW250211-002
176424.006200001,720561.0311,2373131,2025/02/10 00:00:00+00,10:20:00,CST,0.3,Grassy Cove (Choctawhatchee Bay),30.473611,-86.330861,Karenia brevis,0,HABW250211-003
161316.761399999,715747.1892,2373132,2025/02/10 00:00:00+00,10:52:00,CST,0.3,"Piney Point; 1.2 mi N of  (Choctawhatchee Bay)",30.427583,-86.487306,Karenia brevis,0,HABW250211-004
178039.809799999,715489.4749,2373133,2025/02/10 00:00:00+00,11:36:00,CST,0.3,"Fourmile Point; N of (Choctawhatchee Bay)",30.428194,-86.313028,Karenia brevis,0,HABW250211-005
235206.7586,691915.0043,2373134,2025/02/06 00:00:00+00,09:43:00,CST,0.3,"West Bay Point; SE of (North Bay)",30.224222,-85.713972,Karenia brevis,0,HABW250211-006
238116.471099999,695501.024,2373135,2025/02/06 00:00:00+00,09:56:00,CST,0.3,"Little Oyster Bar Point; NW of (North Bay)",30.256889,-85.684222,Karenia brevis,0,HABW250211-007
241811.3402,695648.4915,2373136,2025/02/06 00:00:00+00,09:01:00,CST,0.3,"Bailey Bridge; E of (North Bay)",30.258667,-85.645806,Karenia brevis,0,HABW250211-008
109762.025800001,725206.8485,2373137,2025/02/05 00:00:00+00,11:37:00,CST,0.3,"Escribano Point; W of (East Bay)",30.502417,-87.026778,Karenia brevis,0,HABW250211-009
103599.192499999,717786.2946,2373138,2025/02/05 00:00:00+00,10:51:00,CST,0.3,"Garcon Point; S of (East Bay)",30.434194,-87.089083,Karenia brevis,0,HABW250211-010
111210.045400001,715207.2963,2373139,2025/02/05 00:00:00+00,12:22:00,CST,0.3,"Evergreen Shores Road; N of (East Bay)",30.412658,-87.009139,Karenia brevis,0,HABW250211-011
96793.4849999994,714215.1019,2373140,2025/02/04 00:00:00+00,11:17:00,CST,0.3,"Butchpen Cove; 1.7 mi N of (Pensacola Bay)",30.400472,-87.159028,Karenia brevis,0,HABW250211-012
100587.6767,717427.4039,2373141,2025/02/04 00:00:00+00,11:41:00,CST,0.3,"Garcon Point; 1.8 mi W of (Pensacola Bay)",30.430278,-87.120361,Karenia brevis,0,HABW250211-013
102416.564300001,724193.0146,2373142,2025/02/04 00:00:00+00,12:04:00,CST,0.3,"Trout Bayou; 1.2 mi SW of (Escambia Bay)",30.491639,-87.103083,Karenia brevis,0,HABW250211-014
572967.604499999,301964.5474,2373143,2025/02/10 00:00:00+00,09:39:00,EST,0.2,Boca Grande Pass,26.7117,-82.2583,Karenia brevis,185615,HABW250211-015
576861.751499999,298478.4433,2373144,2025/02/10 00:00:00+00,09:13:00,EST,0.2,"Mondongo Island; W of (Pine Island Sound)",26.6798,-82.2196,Karenia brevis,43000,HABW250211-016
576835.750599999,290639.8303,2373145,2025/02/10 00:00:00+00,10:05:00,EST,0.5,Captiva Pass,26.6092,-82.221,Karenia brevis,824386,HABW250211-017
580466.9943,289588.0947,2373146,2025/02/10 00:00:00+00,10:29:00,EST,0.5,"Captiva Rocks; SW of (Pine Island Sound)",26.59925,-82.18463,Karenia brevis,1555667,HABW250211-018
579381.237100001,284493.0044,2373147,2025/02/10 00:00:00+00,10:45:00,EST,0.2,Redfish Pass (Pine Island Sound),26.5535,-82.1963,Karenia brevis,350856,HABW250211-019
581903.993900001,285298.0848,2373148,2025/02/10 00:00:00+00,10:50:00,EST,0.2,"Redfish Pass; 1.8 mi E of (Pine Island Sound)",26.560417,-82.170817,Karenia brevis,148921,HABW250211-020
583357.702500001,282177.9111,2373149,2025/02/10 00:00:00+00,10:56:00,EST,0.2,"Buck Key; 1.9 mi NE of (Pine Island Sound)",26.532117,-82.15667,Karenia brevis,117835,HABW250211-021
588342.169399999,277433.4073,2373150,2025/02/10 00:00:00+00,11:04:00,EST,0.2,"York Island; W of (Pine Island Sound)",26.4887,-82.1073,Karenia brevis,4000,HABW250211-022
586428.1556,282877.3175,2373151,2025/02/10 00:00:00+00,11:08:00,EST,0.2,"Regla Island; W of (Pine Island Sound)",26.538,-82.1257,Karenia brevis,320280,HABW250211-023
585468.054900002,287159.2148,2373152,2025/02/10 00:00:00+00,11:14:00,EST,0.5,"Cork Island; W of (Pine Island Sound)",26.5767,-82.1347,Karenia brevis,180540,HABW250211-024
583317.9901,288625.6573,2373153,2025/02/10 00:00:00+00,11:20:00,EST,0.5,"Hemp Key; S of (Pine Island Sound)",26.5902,-82.1561,Karenia brevis,375776,HABW250211-025
580386.534200002,301327.706,2373154,2025/02/10 00:00:00+00,09:26:00,EST,0.5,"Little Bokeelia Island; N of (Charlotte Harbor)",26.705,-82.1837,Karenia brevis,1333,HABW250211-026
712694.225000001,517119.0537,2373155,2025/02/10 00:00:00+00,08:59:00,EST,0.2,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,Karenia brevis,0,HABW250211-027
718483.671500001,506468.1072,2373156,2025/02/10 00:00:00+00,09:30:00,EST,0.2,"NASA Causeway; SE side of (Indian River)",28.52641,-80.7391,Karenia brevis,0,HABW250211-028
730884.5112,505374.8905,2373157,2025/02/10 00:00:00+00,09:41:00,EST,0.2,"Roy D. Bridges Bridge; NW end of (Banana River)",28.51356,-80.6125,Karenia brevis,0,HABW250211-029
715954.427099999,500699.3342,2373158,2025/02/10 00:00:00+00,10:11:00,EST,0.2,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,Karenia brevis,0,HABW250211-030
726342.876899999,492823.6294,2373159,2025/02/10 00:00:00+00,10:30:00,EST,0.2,Kelly Park (Banana River),28.4017,-80.66245,Karenia brevis,0,HABW250211-031
729802.829300001,487966.4765,2373160,2025/02/10 00:00:00+00,10:46:00,EST,0.2,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,Karenia brevis,0,HABW250211-032
731333.953299999,482664.5977,2373161,2025/02/10 00:00:00+00,11:50:00,EST,0.2,Ramp Road Park Boat Ramp (Banana River),28.309033,-80.614283,Karenia brevis,0,HABW250211-033
730902.3521,463037.991,2373162,2025/02/10 00:00:00+00,12:29:00,EST,0.2,Eau Gallie Pier (Indian River),28.13248,-80.62418,Karenia brevis,0,HABW250211-034
733910.3871,457562.4681,2373163,2025/02/10 00:00:00+00,12:48:00,EST,0.2,"Geiger Point; Melbourne Causeway at (Indian River)",28.08245,-80.59505,Karenia brevis,0,HABW250211-035
627122.086100001,214041.354,2373164,2025/02/10 00:00:00+00,09:35:00,EST,0.5,South Marco Beach,25.9117,-81.7294,Karenia brevis,0,HABW250211-036
618956.794,238300.1817,2373165,2025/02/10 00:00:00+00,10:35:00,EST,0.5,Naples Pier,26.1316,-81.8067,Karenia brevis,0,HABW250211-037
617789.910500001,246682.1484,2373166,2025/02/10 00:00:00+00,11:10:00,EST,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW250211-038
617013.643100001,251824.5491,2373167,2025/02/10 00:00:00+00,12:05:00,EST,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,2667,HABW250211-039
615674.815000001,257468.9957,2373168,2025/02/10 00:00:00+00,12:40:00,EST,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,10000,HABW250211-040
580699.911499999,276674.5959,2373169,2025/02/10 00:00:00+00,07:45:00,EST,0.5,Turner Beach,26.4829,-82.1842,Karenia brevis,51667,HABW250211-041
583357.0973,274027.4721,2373170,2025/02/10 00:00:00+00,08:05:00,EST,0.5,Bowmans Beach,26.4587,-82.1579,Karenia brevis,113498,HABW250211-042
602210.598999999,274756.5784,2373171,2025/02/10 00:00:00+00,09:30:00,EST,0.5,Bowditch Point Park Beach,26.4626,-81.9684,Karenia brevis,7333,HABW250211-043
731335.451000001,487253.7945,2373172,2025/02/10 00:00:00+00,09:06:00,EST,0.5,Diamond Bay (Banana River),28.35034,-80.61298,Karenia brevis,0,HABW250211-044
574450.0931,310346.5733,2373173,2025/02/07 00:00:00+00,13:12:00,EST,0.5,"Sandfly Key; W of (Gasparilla Sound)",26.787005,-82.242171,Karenia brevis,1000,HABW250211-045
571631.197299998,313803.0711,2373174,2025/02/07 00:00:00+00,14:52:00,EST,0.5,Placida trestle (Gasparilla Sound),26.818495,-82.270083,Karenia brevis,103333,HABW250211-046
788981.493900001,332869.6486,2373175,2025/02/09 00:00:00+00,09:30:00,EST,0.5,Jupiter Inlet (Loxahatchee River),26.9453,-80.0743,Karenia brevis,0,HABW250211-047
551995.323899999,346153.4861,2373176,2025/02/10 00:00:00+00,08:52:00,EST,0.2,Crows Nest Marina (Venice Inlet),27.112185,-82.463915,Karenia brevis,0,HABW250211-048
553140.340100002,341772.2261,2373177,2025/02/10 00:00:00+00,09:25:00,EST,0.2,Venice Fishing Pier,27.0726,-82.4529,Karenia brevis,0,HABW250211-049
719718.404300001,526541.1276,2373178,2025/02/10 00:00:00+00,10:30:00,EST,0.5,Biolab Boat Ramp (Mosquito Lagoon),28.7068,-80.721,Karenia brevis,0,HABW250211-050
512659.140000001,468934.2288,2373179,2025/02/07 00:00:00+00,12:35:00,EST,0.9,"North Anclote Key; N of",28.221628,-82.849852,Karenia brevis,0,HABW250211-051
513385.142499998,460879.2862,2373180,2025/02/07 00:00:00+00,13:10:00,EST,0.9,"South Anclote Key Beach; S of",28.14904,-82.843212,Karenia brevis,0,HABW250211-052
518561.5088,423163.9906,2373181,2025/02/08 00:00:00+00,13:35:00,EST,0.2,"Tom Stuart Causeway; N of (Boca Ciega Bay)",27.809,-82.794167,Karenia brevis,0,HABW250211-053
784478.056600001,215048.1096,2373182,2025/02/09 00:00:00+00,,EST,0.5,"Northeast 120th Road; canal S of",25.885619,-80.156767,Karenia brevis,0,HABW250211-054
729787.4221,465009.4958,2373183,2025/02/09 00:00:00+00,,EST,0.5,"Tropic; SW of (Indian River)",28.1505,-80.635,Karenia brevis,0,HABW250211-055
513502.4267,454952.7143,2373184,2025/01/16 00:00:00+00,,EST,0.5,"Honeymoon Island; W of",28.095667,-82.842583,Karenia brevis,333,HABW250211-056
511987.643399999,452260.136,2373185,2025/02/01 00:00:00+00,,EST,0.5,"Honeymoon Island; 1.4 mi W of",28.07155,-82.858283,Karenia brevis,333,HABW250211-057
540436.090500001,370379.8928,2373186,2025/02/11 00:00:00+00,13:50:00,EST,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,1000,HABW250211-058
540287.1928,370616.9314,2373187,2025/02/11 00:00:00+00,14:00:00,EST,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,0,HABW250211-059
280397.215,631289.2773,2373188,2025/02/11 00:00:00+00,09:25:00,EST,0.3,"Neptune Street; N of (Indian Lagoon)",29.683,-85.237667,Karenia brevis,0,HABW250212-001
281939.155999999,631173.9741,2373189,2025/02/11 00:00:00+00,09:34:00,EST,0.3,Indian Pass (St. Vincent Sound),29.6821,-85.2217,Karenia brevis,0,HABW250212-002
366768.405999999,662530.686,2373190,2025/02/11 00:00:00+00,11:12:00,EST,0.3,Mashes Sands Pier (Ochlockonee Bay),29.9694,-84.3448,Karenia brevis,0,HABW250212-003
360065.770399999,657455.9233,2373191,2025/02/11 00:00:00+00,11:00:00,EST,0.3,Alligator Harbor Boat Ramp,29.9235,-84.414167,Karenia brevis,0,HABW250212-004
372092.241599999,672296.6677,2373192,2025/02/11 00:00:00+00,11:40:00,EST,0.3,Shell Point Beach (Apalachee Bay),30.0575,-84.2898,Karenia brevis,0,HABW250212-005
589298.655200001,297332.016,2373193,2025/02/11 00:00:00+00,10:35:00,EST,0.7,Ben Coleman Keys (Matlacha Pass),26.6678,-82.0946,Karenia brevis,0,HABW250212-006
591885.252099998,285703.6758,2373194,2025/02/11 00:00:00+00,11:27:00,EST,1.1,"Deer Stop Keys; SW of (Matlacha Pass)",26.5627,-82.0704,Karenia brevis,0,HABW250212-007
526320.729800001,402243.6574,2373195,2025/01/03 00:00:00+00,,EST,0.5,"Fort De Soto East Beach; SW of (Lower Tampa Bay)",27.61992,-82.71747,Karenia brevis,3333,HABW250106-006
534638.4001,417868.0779,2373196,2025/01/06 00:00:00+00,10:40:00,EST,0.5,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,2667,HABW250106-007
534638.4001,417868.0779,2373197,2025/01/06 00:00:00+00,10:47:00,EST,3.5,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250106-008
534255.223499998,399727.8494,2373198,2025/01/06 00:00:00+00,08:22:00,EST,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)",27.5965,-82.6372,Karenia brevis,282333,HABW250106-009
536474.075599998,398488.7622,2373199,2025/01/06 00:00:00+00,08:31:00,EST,0.1,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,53667,HABW250106-010
532899.667199999,388540.9007,2373200,2025/01/06 00:00:00+00,09:12:00,EST,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,1000,HABW250106-011
529396.8631,383172.6318,2373201,2025/01/06 00:00:00+00,10:59:00,EST,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.4479,-82.6883,Karenia brevis,3000,HABW250106-012
524174.4219,393179.5007,2373202,2025/01/06 00:00:00+00,10:02:00,EST,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,2333,HABW250106-013
540287.1928,370616.9314,2373203,2025/01/06 00:00:00+00,11:28:00,EST,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,6667,HABW250106-014
535086.644699998,421493.2597,2373204,2025/01/06 00:00:00+00,07:49:00,EST,0.5,Snell Isle South Bridge (Coffeepot Bayou),27.7924,-82.6263,Karenia brevis,0,HABW250106-015
528406.684099998,384450.3333,2373205,2025/01/06 00:00:00+00,10:48:00,EST,0.5,10th Street Pier,27.4595,-82.6982,Karenia brevis,17000,HABW250106-016
528904.193399999,412463.5663,2373206,2025/01/06 00:00:00+00,12:44:00,EST,0.1,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,4667,HABW250106-017
514634.8565,441861.8973,2373207,2025/01/06 00:00:00+00,09:27:00,EST,0.1,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,0,HABW250106-018
516101.876400001,423484.4676,2373208,2025/01/06 00:00:00+00,11:59:00,EST,0.2,La Contessa Pier,27.8121,-82.81915,Karenia brevis,3333,HABW250106-019
524197.909400001,401486.5799,2373209,2025/01/06 00:00:00+00,13:43:00,EST,0.5,"Mullet Key; Gulf Pier",27.6133,-82.7391,Karenia brevis,31000,HABW250106-020
525456.319899999,437856.6227,2373210,2025/01/06 00:00:00+00,08:42:00,EST,0.5,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250106-021
523272.835999999,419812.5906,2373211,2025/01/06 00:00:00+00,08:04:00,EST,0.5,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250106-022
519510.051199999,420374.6395,2373212,2025/01/06 00:00:00+00,12:24:00,EST,0.1,Johns Pass Park,27.7838,-82.7848,Karenia brevis,4000,HABW250106-023
514744.077199999,451047.6415,2373213,2025/01/06 00:00:00+00,10:29:00,EST,0.1,Oasis Beach,28.0604,-82.8303,Karenia brevis,0,HABW250106-024
512986.944499999,433283.7118,2373214,2025/01/06 00:00:00+00,11:28:00,EST,0.2,Indian Rocks Beach,27.9006,-82.8499,Karenia brevis,333,HABW250106-025
524158.441599999,410159.63,2373215,2025/01/06 00:00:00+00,13:04:00,EST,0.1,Pass-a-Grille Beach,27.6914,-82.7386,Karenia brevis,12333,HABW250106-026
535040.616300002,374935.1638,2373216,2025/01/06 00:00:00+00,09:20:00,EST,0.5,Longboat Key Beach,27.37317,-82.63202,Karenia brevis,2500,HABW250107-001
541968.924600001,369866.8538,2373217,2025/01/06 00:00:00+00,08:55:00,EST,0.5,Ringling Causeway,27.32682,-82.56244,Karenia brevis,0,HABW250107-002
